n_nodes,influence,communities,nodes
61.0,2169.59,0.23314315834115373,"[0, 3591, 1800, 2450, 2582, 3222, 1821, 799, 800, 1827, 1203, 1831, 2858, 2348, 1839, 804, 677, 4018, 1970, 1965, 4024, 3903, 1975, 322, 1343, 444, 1984, 3545, 1625, 2652, 352, 1879, 604, 349, 1116, 351, 3940, 3817, 1899, 3563, 366, 3566, 1644, 3946, 107, 2293, 3190, 3958, 885, 1573, 378, 252, 1909, 2940, 1590, 2687, 3926, 1813, 3045, 1782, 2533]"
27.0,2068.48,0.2518455831810469,"[0, 2188, 2450, 1813, 1561, 1821, 799, 1827, 1573, 1831, 2858, 1841, 1842, 4018, 4024, 324, 349, 1758, 351, 352, 3045, 3946, 107, 366, 115, 252, 1298]"
66.99999999999999,2171.7,0.22793678127751238,"[0, 1583, 3591, 1800, 2450, 403, 1813, 1561, 3881, 1821, 3754, 439, 4024, 1573, 2622, 1831, 2858, 1841, 351, 604, 4018, 2111, 1827, 3903, 1343, 322, 277, 1558, 107, 366, 2780, 1965, 3629, 3946, 349, 352, 1989, 1839, 334, 1743, 2896, 1879, 863, 2889, 867, 3836, 1381, 2406, 2533, 3045, 2665, 3817, 3954, 3036, 1266, 852, 2517, 3926, 2293, 1782, 885, 2422, 2937, 378, 2171, 1791, 1212]"
7.999999999999995,1955.89,0.32740772463746315,"[0, 352, 107, 366, 1969, 1821, 351, 2670]"
11.999999999999998,1983.0,0.2705590116251856,"[0, 352, 1827, 324, 1573, 1831, 107, 2827, 1813, 1821, 351, 3587]"
58.00000000000001,2163.3,0.24056347866010452,"[0, 3591, 1561, 1573, 1625, 604, 107, 1655, 2689, 2188, 152, 3752, 3254, 3285, 213, 2273, 2293, 1831, 252, 3817, 1841, 1899, 3949, 3954, 1909, 322, 1800, 1813, 1821, 1827, 2780, 1842, 852, 351, 352, 867, 1381, 3946, 2406, 366, 349, 3926, 334, 2800, 2896, 3045, 863, 3836, 2665, 1748, 4018, 4024, 1989, 2508, 3020, 2001, 2517, 3036]"
44.00000000000001,2118.47,0.2368829379586197,"[0, 3591, 1800, 2450, 1813, 1561, 1821, 799, 800, 1827, 1573, 1831, 1965, 1969, 4018, 4024, 2109, 1598, 1864, 2889, 3285, 213, 1879, 3031, 1625, 604, 349, 2780, 351, 352, 2273, 3946, 107, 1899, 3563, 366, 3566, 2287, 2293, 1782, 3958, 1909, 378, 252]"
75.0,2189.96,0.23814725684072435,"[0, 2689, 3591, 1800, 2188, 403, 1813, 1561, 1821, 1827, 1573, 1831, 2858, 1841, 1842, 4018, 349, 351, 352, 3045, 3946, 107, 366, 1879, 252, 2780, 2940, 3111, 3285, 3563, 3817, 378, 213, 4024, 3566, 2293, 3190, 2406, 1909, 3958, 3949, 1625, 3980, 1899, 911, 1428, 406, 1948, 3489, 1954, 1955, 885, 1445, 2422, 2937, 3954, 2469, 4013, 1965, 1456, 945, 1970, 604, 1864, 1989, 2455, 2508, 3020, 2001, 467, 2478, 1482, 989, 1471, 2533]"
62.0,2182.49,0.24276296738240566,"[0, 2689, 3591, 1800, 2188, 1813, 1561, 1821, 799, 1827, 1831, 2986, 1965, 1841, 1969, 4018, 2359, 4024, 313, 1979, 2495, 1860, 1863, 1480, 1864, 2940, 2508, 3020, 852, 213, 3926, 1879, 2517, 3545, 1625, 3285, 604, 349, 2652, 351, 352, 1116, 3836, 3045, 2533, 3817, 3946, 107, 1899, 3563, 366, 3566, 1644, 2293, 3190, 3958, 885, 378, 1909, 252, 1534, 2687]"
10.999999999999998,1991.8,0.29191352154097006,"[0, 2689, 3940, 1800, 368, 1813, 1821, 351, 352, 1831, 107]"
17.000000000000004,2010.83,0.25849223673461896,"[0, 3591, 1800, 2450, 2582, 1833, 1821, 799, 1561, 352, 1827, 351, 1831, 107, 604, 1813, 252]"
79.0,2184.95,0.22900986376835042,"[0, 352, 324, 1573, 1758, 107, 366, 1831, 2450, 1561, 1864, 3545, 1390, 1791, 351, 1821, 1800, 277, 1813, 799, 800, 1827, 2855, 2113, 325, 804, 2858, 3884, 2348, 2400, 3045, 4024, 1839, 1965, 1841, 3946, 313, 1342, 3903, 1343, 3904, 322, 1860, 2889, 334, 2896, 852, 3926, 1879, 349, 863, 867, 1381, 2406, 875, 2924, 3949, 3954, 885, 2422, 1911, 2937, 378, 381, 1408, 1934, 2959, 1428, 1445, 1970, 4018, 1979, 1989, 2517, 3036, 989, 2533, 3572, 1018]"
32.00000000000001,2101.93,0.2571785112781053,"[0, 2689, 3591, 1800, 2188, 403, 1813, 1561, 1821, 1827, 1573, 1831, 2858, 1965, 1966, 1841, 1842, 1972, 200, 1999, 349, 351, 352, 2279, 3946, 107, 1134, 252, 885, 378, 2940, 1706]"
