heuristic,model,graph,seed,k,spread,community,fairness,budget,time
CELF,WC,lastfm_un,2,18,0.12358094176285415,0.07090856930661327,0.04987688920831619,0.1061143229516945,0.0069472271773347305
CELF,WC,lastfm_un,2,19,0.1251905299055614,0.0719218823005047,0.05052989244847885,0.10721388218468464,0.0069472271773347305
CELF,WC,lastfm_un,2,20,0.1285042759706191,0.07448558484321306,0.05187488543225714,0.10945119120312878,0.0069472271773347305
CELF,WC,lastfm_un,2,21,0.13178488982161596,0.07804301925020424,0.05320367830331055,0.11163012236798141,0.0069472271773347305
CELF,WC,lastfm_un,2,22,0.13358961175236095,0.0801767290004341,0.05393228887718998,0.11281016007103221,0.0069472271773347305
CELF,WC,lastfm_un,2,23,0.13610342339979015,0.08168660607285214,0.0549438778687632,0.11442920849781629,0.0069472271773347305
CELF,WC,lastfm_un,2,24,0.1365908840503673,0.08200114739707381,0.05515324509002393,0.11473800364141985,0.0069472271773347305
CELF,WC,lastfm_un,2,25,0.1390305482686254,0.0834809092001847,0.05613592145446582,0.11625765336419999,0.0069472271773347305
CELF,WC,lastfm_un,2,26,0.14069613064008393,0.0851046151274282,0.05680538842738884,0.11728011592543247,0.0069472271773347305
CELF,WC,lastfm_un,2,27,0.14274901626442812,0.08635711376189885,0.05762873822127612,0.1185135104244178,0.0069472271773347305
CELF,WC,lastfm_un,2,28,0.14552267838405036,0.08804148693114627,0.058738028900171754,0.12015313507215998,0.0069472271773347305
CELF,WC,lastfm_un,2,29,0.14757705928646378,0.09032439731612737,0.05956131002805085,0.121353604351605,0.0069472271773347305
CELF,WC,lastfm_un,2,30,0.1479213667366212,0.09053705092516368,0.059705058816049844,0.12155304443086123,0.0069472271773347305
CELF,WC,lastfm_un,2,31,0.14960020986358866,0.09261354192307186,0.06284808393388068,0.12251586195134473,0.0069472271773347305
CELF,WC,lastfm_un,2,32,0.15237140608604405,0.09487462022481216,0.06404465902629022,0.1240776245682858,0.0069472271773347305
CELF,WC,lastfm_un,2,33,0.1543170776495278,0.09611058363260813,0.06487170746557482,0.1251596549059556,0.0069472271773347305
CELF,WC,lastfm_un,2,34,0.15473866736621195,0.09637448476443508,0.06505086516982457,0.12539019887097885,0.0069472271773347305
CELF,WC,lastfm_un,2,35,0.15597915792235045,0.09716554159465099,0.06557728125959127,0.12605850444565012,0.0069472271773347305
CELF,WC,lastfm_un,2,36,0.1587006689401889,0.09888142373831563,0.06674157241061601,0.12750585187052954,0.0069472271773347305
CELF,WC,lastfm_un,2,37,0.16023435204617,0.09985977625894635,0.0674017243365604,0.12830105042855033,0.0069472271773347305
CELF,WC,lastfm_un,2,38,0.16257480325288562,0.10145617513310781,0.06840384137408329,0.1294952830121417,0.0069472271773347305
CELF,WC,lastfm_un,2,39,0.16257480325288562,0.10145617513310781,0.06848742853038528,0.1294952830121417,0.0069472271773347305
CELF,WC,lastfm_un,2,40,0.16369783578174188,0.10217199637532567,0.0689692107404708,0.13005393776679422,0.0069472271773347305
CELF,WC,lastfm_un,2,41,0.16492055351521512,0.10374321629151342,0.06949257442469012,0.13065531102548927,0.0069472271773347305
CELF,WC,lastfm_un,2,42,0.16686732686253933,0.10558416348107814,0.07032722035210481,0.13159957114116513,0.0069472271773347305
CELF,WC,lastfm_un,2,43,0.16686732686253933,0.10558416348107814,0.07032764841332803,0.13159957114116513,0.0069472271773347305
CELF,WC,lastfm_un,2,44,0.16749607817418677,0.10599231337429742,0.07059737709295714,0.13189706343170157,0.0069472271773347305
CELF,WC,lastfm_un,2,45,0.16822758394543547,0.10646493931168377,0.07091187033749935,0.13223954156816886,0.0069472271773347305
CELF,WC,lastfm_un,2,46,0.16864618310598112,0.10673339390638817,0.07109112787200697,0.1324322404891936,0.0069472271773347305
CELF,WC,lastfm_un,2,47,0.1695540792235047,0.10731928692949555,0.072023678631234,0.13284698043782323,0.0069472271773347305
CELF,WC,lastfm_un,2,48,0.17010381689401888,0.10767316326133752,0.07226232360713622,0.13309466049635357,0.0069472271773347305
CELF,WC,lastfm_un,2,49,0.17088647691500525,0.10818661915858233,0.07260218257340027,0.1334411458159801,0.0069472271773347305
CELF,WC,lastfm_un,2,50,0.17147868572927596,0.10899034194705756,0.07285924704265015,0.13369906192442962,0.0069472271773347305
CELF,WC,lastfm_un,2,51,0.17269018887722978,0.10977982297463126,0.07338519069075558,0.1342200415219621,0.0069472271773347305
CELF,WC,lastfm_un,2,52,0.17348473242392443,0.11029663551681596,0.0763085688470224,0.134557979486746,0.0069472271773347305
CELF,WC,lastfm_un,2,53,0.17404264165792233,0.11103093250336606,0.0765649893271827,0.1347903869920361,0.0069472271773347305
CELF,WC,lastfm_un,2,54,0.17404264165792233,0.11103093250336606,0.07659697368686981,0.1347903869920361,0.0069472271773347305
CELF,WC,lastfm_un,2,55,0.175365962749213,0.11189395135018146,0.07720557290143681,0.1353283266124471,0.0069472271773347305
CELF,WC,lastfm_un,2,56,0.17581496589716683,0.11218641217316208,0.0776494245603451,0.1355086788503682,0.0069472271773347305
CELF,WC,lastfm_un,2,57,0.17581496589716683,0.11218641217316208,0.07765605083438065,0.1355086788503682,0.0069472271773347305
CELF,WC,lastfm_un,2,58,0.17683742130115424,0.112862501728394,0.07812954078317483,0.13590841575991092,0.0069472271773347305
CELF,WC,lastfm_un,2,59,0.17718374868835257,0.1133647747296236,0.07828927326171366,0.1360423670294924,0.0069472271773347305
CELF,WC,lastfm_un,2,60,0.1771900445960126,0.11336891101294976,0.08043909360441195,0.13604476676327576,0.0069472271773347305
CELF,WC,lastfm_un,2,61,0.17910577124868834,0.11464427197912677,0.08136820396681085,0.13674842645498772,0.0069472271773347305
CELF,WC,lastfm_un,2,62,0.17972830535152148,0.11657843830377475,0.08374963397267786,0.1369750539227119,0.0069472271773347305
CELF,WC,lastfm_un,2,63,0.17983992654774394,0.11720176922691908,0.0838067922182113,0.1370150467778069,0.0069472271773347305
CELF,WC,lastfm_un,2,64,0.18027623294858341,0.11771825012503084,0.08403020603025727,0.13716869185166844,0.0069472271773347305
CELF,WC,lastfm_un,2,65,0.18087762329485835,0.11829236900155968,0.08433809521833802,0.13737489180836848,0.0069472271773347305
CELF,WC,lastfm_un,2,66,0.1810738457502623,0.11845046771275805,0.08443845339185388,0.13744129925113552,0.0069472271773347305
CELF,WC,lastfm_un,2,67,0.1820014296956978,0.11908833727684152,0.0859208310992559,0.13775049389961402,0.0069472271773347305
CELF,WC,lastfm_un,2,68,0.18233679171038825,0.11961444191437402,0.08610122309217275,0.1378606160403323,0.0069472271773347305
CELF,WC,lastfm_un,2,69,0.18233679171038825,0.11970229122969582,0.08610139059920621,0.1378606160403323,0.0069472271773347305
CELF,WC,lastfm_un,2,70,0.1834102439664218,0.12135887506926367,0.08861814463147111,0.13820314451403334,0.0069472271773347305
CELF,WC,lastfm_un,2,71,0.18406145068205665,0.12183245451327088,0.08897859631237595,0.13840617329013485,0.0069472271773347305
CELF,WC,lastfm_un,2,72,0.1844705797481637,0.12251439206738209,0.08958948647079532,0.138531857653707,0.0069472271773347305
CELF,WC,lastfm_un,2,73,0.18563252885624343,0.12384817172460509,0.09048205063548223,0.13888516427522818,0.0069472271773347305
CELF,WC,lastfm_un,2,74,0.18563252885624343,0.12384817172460509,0.09048205063548223,0.13888516427522818,0.0069472271773347305
CELF,WC,lastfm_un,2,75,0.18563252885624343,0.12384817172460509,0.09048205063548223,0.13888516427522818,0.0069472271773347305
CELF,WC,lastfm_un,2,76,0.1859545645330535,0.12408012252239252,0.09066321387520354,0.1389787073706873,0.0069472271773347305
CELF,WC,lastfm_un,2,77,0.18619711437565584,0.12425363399127579,0.09088638856701146,0.13904757720055466,0.0069472271773347305
CELF,WC,lastfm_un,2,78,0.18654165792235047,0.12450098803565468,0.09108085348883295,0.1391431561826052,0.0069472271773347305
CELF,WC,lastfm_un,2,79,0.18674355981112276,0.12513869634395378,0.0911946892681832,0.13919795171677218,0.0069472271773347305
CELF,WC,lastfm_un,2,80,0.18738862801678907,0.12560097803363762,0.09155841784057642,0.13937082965873243,0.0069472271773347305
CELF,WC,lastfm_un,2,81,0.18751697271773346,0.12569918244890568,0.09163029814009656,0.1394045048396414,0.0069472271773347305
CELF,WC,lastfm_un,2,82,0.187832869884575,0.1259275007825827,0.09180825992856106,0.13948635824116326,0.0069472271773347305
CELF,WC,lastfm_un,2,83,0.18826701206715635,0.12625204480019497,0.09319029037686083,0.13959680836915042,0.0069472271773347305
CELF,WC,lastfm_un,2,84,0.18826701206715635,0.12625204480019497,0.09319029037686083,0.13959680836915042,0.0069472271773347305
CELF,WC,lastfm_un,2,85,0.18826701206715635,0.12625204480019497,0.09319029037686083,0.13959680836915042,0.0069472271773347305
CELF,WC,lastfm_un,2,86,0.18836782528856244,0.12639725962925277,0.09324978636964641,0.13962115213409992,0.0069472271773347305
CELF,WC,lastfm_un,2,87,0.18853117785939136,0.12651583688075252,0.09334618732370865,0.1396599571744458,0.0069472271773347305
CELF,WC,lastfm_un,2,88,0.18853259443861486,0.12651742028185645,0.09334702312303797,0.13966028665452132,0.0069472271773347305
CELF,WC,lastfm_un,2,89,0.18871871720881425,0.1266538637198338,0.09345683649918435,0.13970301731011264,0.0069472271773347305
CELF,WC,lastfm_un,2,90,0.1887551810073452,0.12668103684191864,0.09347832883118457,0.1397111696110778,0.0069472271773347305
CELF,WC,lastfm_un,2,91,0.1887551810073452,0.12668103684191864,0.09347832883118457,0.1397111696110778,0.0069472271773347305
CELF,WC,lastfm_un,2,92,0.18884479275970617,0.1267462395141231,0.0935310405016486,0.13973038467518656,0.0069472271773347305
CELF,WC,lastfm_un,2,93,0.18889327124868832,0.1267821922926376,0.09355951576259258,0.13974045031206003,0.0069472271773347305
CELF,WC,lastfm_un,2,94,0.18895394805876178,0.12682645753997832,0.09359511734076884,0.13975266813047416,0.0069472271773347305
CELF,WC,lastfm_un,2,95,0.18895394805876178,0.12682645753997832,0.09359511734076884,0.13975266813047416,0.0069472271773347305
CELF,WC,lastfm_un,2,96,0.18904849160545642,0.12690523631037387,0.09365575316881662,0.13977092703051527,0.0069472271773347305
CELF,WC,lastfm_un,2,97,0.18908288300104928,0.12694431385226582,0.09367609401951468,0.13977740715496909,0.0069472271773347305
CELF,WC,lastfm_un,2,98,0.18908290923399787,0.12696731219636975,0.09367610952969145,0.1397774119950218,0.0069472271773347305
CELF,WC,lastfm_un,2,99,0.1891045514165792,0.1269830898848375,0.09368890502136892,0.13978133151221214,0.0069472271773347305
